Nom vernaculaire,Scientific name,Famille,Statut de reproducteur,Unnamed: 4,rating,playback_used,ebird_code,channels,date,pitch,duration,filename,speed,species,number_of_notes,title,secondary_labels,bird_seen,sci_name,location,latitude,sampling_rate,type,elevation,description,bitrate_of_mp3,file_type,volume,background,xc_id,url,country,author,primary_label,longitude,length,time,recordist,license,Status,No.,No. Back
Canard colvert,Anas platyrhynchos,Anatidae,hivernant,,4.5,,mallar3,2 (stereo),2015-07-13,Not specified,46.0,XC298011.mp3,Not specified,Mallard,Not specified,XC298011 Mallard (Anas platyrhynchos),['Streptopelia turtur_European Turtle-Dove'],,Anas platyrhynchos," Bressolles, Allier, Auvergne",46.5095,44100 (Hz),"call, female, juvenile",220 m,bird-seen:yes,128000 (bps),mp3,Not specified,European Turtle Dove (Streptopelia turtur),298011.0,https://www.xeno-canto.org/298011,France,Timo Tschentscher,Anas platyrhynchos_Mallard,3.3278,Not specified,20:00,Timo Tschentscher,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,591.0,1229.0
Canard colvert,Anas platyrhynchos,Anatidae,hivernant,,5.0,no,mallar3,2 (stereo),2016-01-10,level,11.0,XC298822.mp3,level,Mallard,7-20,XC298822 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos," Valle du gesvres entre pont de forges et Pont de la Verriere, La Chapelle-sur-Erdre, Loire-Atlantique, Pays de la Loire",47.2856,44100 (Hz),flight call,10 m,wildtronics,128000 (bps),mp3,decreasing,,298822.0,https://www.xeno-canto.org/298822,France,Manuel Grosselet,Anas platyrhynchos_Mallard,-1.567,0-3(s),09:30,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,591.0,1229.0
Canard colvert,Anas platyrhynchos,Anatidae,hivernant,,5.0,no,mallar3,2 (stereo),2016-01-10,level,4.0,XC298825.mp3,level,Mallard,1-3,XC298825 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos," Valle du gesvres entre pont de forges et Pont de la Verriere, La Chapelle-sur-Erdre, Loire-Atlantique, Pays de la Loire",47.2856,44100 (Hz),alarm call,10 m,wildtronics,128000 (bps),mp3,level,,298825.0,https://www.xeno-canto.org/298825,France,Manuel Grosselet,Anas platyrhynchos_Mallard,-1.567,0-3(s),09:30,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,591.0,1229.0
Canard colvert,Anas platyrhynchos,Anatidae,hivernant,,5.0,no,mallar3,2 (stereo),2016-01-10,level,72.0,XC298826.mp3,level,Mallard,7-20,XC298826 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos," Valle du gesvres entre pont de forges et Pont de la Verriere, La Chapelle-sur-Erdre, Loire-Atlantique, Pays de la Loire",47.2856,44100 (Hz),call,10 m,"wildtronics
flight on the water around seconde 47..",128000 (bps),mp3,level,,298826.0,https://www.xeno-canto.org/298826,France,Manuel Grosselet,Anas platyrhynchos_Mallard,-1.567,0-3(s),09:30,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,591.0,1229.0
Canard colvert,Anas platyrhynchos,Anatidae,hivernant,,5.0,no,mallar3,1 (mono),2016-02-15,Not specified,6.0,XC303987.mp3,Not specified,Mallard,Not specified,XC303987 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos," Gmina Piecki (near  Kruty?), mr?gowski, warmi?sko-mazurskie",53.6871,32000 (Hz),"female, song",130 m,"One female with ""head side"" position adoring the male",128000 (bps),mp3,Not specified,,303987.0,https://www.xeno-canto.org/303987,Poland,Jarek Matusiak,Anas platyrhynchos_Mallard,21.4286,>10(s),14:00,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,591.0,1229.0
Canard colvert,Anas platyrhynchos,Anatidae,hivernant,,5.0,no,mallar3,1 (mono),2016-02-15,Not specified,12.0,XC303989.mp3,Not specified,Mallard,Not specified,XC303989 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos," Gmina Piecki (near  Kruty?), mr?gowski, warmi?sko-mazurskie",53.6871,32000 (Hz),"female, song",130 m,"Three females with ""head side"" position adoring the males",128000 (bps),mp3,Not specified,,303989.0,https://www.xeno-canto.org/303989,Poland,Jarek Matusiak,Anas platyrhynchos_Mallard,21.4286,>10(s),14:00,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,591.0,1229.0
Canard colvert,Anas platyrhynchos,Anatidae,hivernant,,5.0,no,mallar3,1 (mono),2016-02-15,Not specified,9.0,XC303991.mp3,Not specified,Mallard,Not specified,XC303991 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos," Gmina Piecki (near  Kruty?), mr?gowski, warmi?sko-mazurskie",53.6871,32000 (Hz),male,130 m,Male adored by female,128000 (bps),mp3,Not specified,,303991.0,https://www.xeno-canto.org/303991,Poland,Jarek Matusiak,Anas platyrhynchos_Mallard,21.4286,6-10(s),14:00,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,591.0,1229.0
Canard colvert,Anas platyrhynchos,Anatidae,hivernant,,5.0,no,mallar3,1 (mono),2016-02-15,Not specified,33.0,XC304006.mp3,Not specified,Mallard,Not specified,XC304006 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos," Gmina Piecki (near  Kruty?), mr?gowski, warmi?sko-mazurskie",53.6871,32000 (Hz),"male, song",130 m,Party of the 3 males whistling in head up position,128000 (bps),mp3,Not specified,,304006.0,https://www.xeno-canto.org/304006,Poland,Jarek Matusiak,Anas platyrhynchos_Mallard,21.4286,>10(s),14:00,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,591.0,1229.0
Canard colvert,Anas platyrhynchos,Anatidae,hivernant,,5.0,no,mallar3,2 (stereo),2007-03-08,Not specified,13.0,XC340598.mp3,Not specified,Mallard,Not specified,XC340598 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos," Jyväskylä, Central Finland",62.2485,44100 (Hz),"male, song",80 m,,128000 (bps),mp3,Not specified,,340598.0,https://www.xeno-canto.org/340598,Finland,Tero Linjama,Anas platyrhynchos_Mallard,25.7538,Not specified,07:00,Tero Linjama,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,591.0,1229.0
Canard colvert,Anas platyrhynchos,Anatidae,hivernant,,5.0,no,mallar3,2 (stereo),2009-05-25,Not specified,5.0,XC340599.mp3,Not specified,Mallard,Not specified,XC340599 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos," Jyväskylä, Central Finland",62.2485,44100 (Hz),"call, male",80 m,,128000 (bps),mp3,Not specified,,340599.0,https://www.xeno-canto.org/340599,Finland,Tero Linjama,Anas platyrhynchos_Mallard,25.7538,Not specified,07:00,Tero Linjama,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,591.0,1229.0
Canard colvert,Anas platyrhynchos,Anatidae,hivernant,,5.0,no,mallar3,2 (stereo),2008-02-17,Not specified,3.0,XC340600.mp3,Not specified,Mallard,Not specified,XC340600 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos," Jyväskylä, Central Finland",62.2485,44100 (Hz),"call, female",80 m,,128000 (bps),mp3,Not specified,,340600.0,https://www.xeno-canto.org/340600,Finland,Tero Linjama,Anas platyrhynchos_Mallard,25.7538,Not specified,07:00,Tero Linjama,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,591.0,1229.0
Canard colvert,Anas platyrhynchos,Anatidae,hivernant,,5.0,no,mallar3,2 (stereo),2009-05-18,Not specified,10.0,XC340601.mp3,Not specified,Mallard,Not specified,XC340601 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos," Joutsa, Joutsa, Central Finland",61.8026,44100 (Hz),call,110 m,,128000 (bps),mp3,Not specified,,340601.0,https://www.xeno-canto.org/340601,Finland,Tero Linjama,Anas platyrhynchos_Mallard,26.0474,Not specified,07:00,Tero Linjama,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,591.0,1229.0
Canard colvert,Anas platyrhynchos,Anatidae,hivernant,,4.5,no,mallar3,2 (stereo),2017-01-21,Not specified,35.0,XC351834.mp3,Not specified,Mallard,Not specified,XC351834 Mallard (Anas platyrhynchos),['Parus major_Great Tit'],yes,Anas platyrhynchos," Fiskars, Raasepori, Uusimaa",60.1297,44100 (Hz),calls,10 m,Zoom H1+ Røde NTG-2,256000 (bps),mp3,Not specified,Great Tit (Parus major),351834.0,https://www.xeno-canto.org/351834,Finland,Eetu Paljakka,Anas platyrhynchos_Mallard,23.5432,Not specified,11:00,Eetu Paljakka,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,591.0,1229.0
Canard colvert,Anas platyrhynchos,Anatidae,hivernant,,5.0,no,mallar3,2 (stereo),2017-02-25,Not specified,29.0,XC357023.mp3,Not specified,Mallard,Not specified,XC357023 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos," Partrick, Napa County, California",38.3146,48000 (Hz),song,200 m,,128053 (bps),mp3,Not specified,,357023.0,https://www.xeno-canto.org/357023,United States,Jim Holmes,Anas platyrhynchos_Mallard,-122.3725,Not specified,07:00,Jim Holmes,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,591.0,1229.0
Canard colvert,Anas platyrhynchos,Anatidae,hivernant,,5.0,no,mallar3,2 (stereo),2017-02-24,Not specified,15.0,XC357091.mp3,Not specified,Mallard,Not specified,XC357091 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos," Vila Pouca de Aguiar, Vila Real",41.5027,48000 (Hz),call,650 m,,184953 (bps),mp3,Not specified,,357091.0,https://www.xeno-canto.org/357091,Portugal,Alexandre Moreira,Anas platyrhynchos_Mallard,-7.637,Not specified,17:30,Alexandre Moreira,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,591.0,1229.0
Canard colvert,Anas platyrhynchos,Anatidae,hivernant,,5.0,no,mallar3,2 (stereo),2017-04-09,both,7.0,XC363604.mp3,level,Mallard,1-3,XC363604 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos," Iseo, Provincia di Brescia, Lombardia",45.6559,44100 (Hz),alarm call,190 m,Newly hatched duckling on ground.,128000 (bps),mp3,both,,363604.0,https://www.xeno-canto.org/363604,Italy,Francesco Sottile,Anas platyrhynchos_Mallard,10.031,0-3(s),12:24,Francesco Sottile,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,591.0,1229.0
Canard colvert,Anas platyrhynchos,Anatidae,hivernant,,4.5,no,mallar3,2 (stereo),2016-06-07,level,66.0,XC363819.mp3,level,Mallard,1-3,XC363819 Mallard (Anas platyrhynchos),"['Luscinia megarhynchos_Common Nightingale', 'Nycticorax nycticorax_Black-crowned Night-Heron']",no,Anas platyrhynchos," Rende, Provincia di Cosenza, Calabria",39.3808,44100 (Hz),call,140 m,,128000 (bps),mp3,level,Common Nightingale (Luscinia megarhynchos); Black-crowned Night Heron (Nycticorax nycticorax),363819.0,https://www.xeno-canto.org/363819,Italy,Francesco Sottile,Anas platyrhynchos_Mallard,16.2529,0-3(s),06:58,Francesco Sottile,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,591.0,1229.0
Canard colvert,Anas platyrhynchos,Anatidae,hivernant,,5.0,no,mallar3,2 (stereo),2015-12-25,Not specified,8.0,XC380220.mp3,Not specified,Mallard,Not specified,XC380220 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos," Baldeneysee, Bredeney, Nordrhein-Westfalen",51.4027,44100 (Hz),call,50 m,,312230 (bps),mp3,Not specified,,380220.0,https://www.xeno-canto.org/380220,Germany,Timo Tschentscher,Anas platyrhynchos_Mallard,7.0082,Not specified,12:47,Timo Tschentscher,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,591.0,1229.0
Canard colvert,Anas platyrhynchos,Anatidae,hivernant,,5.0,no,mallar3,2 (stereo),2017-10-23,Not specified,94.0,XC391012.mp3,Not specified,Mallard,Not specified,XC391012 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos," Saulgé, Vienne, Aquitaine-Limousin-Poitou-Charentes",46.3725,48000 (Hz),call,120 m,,128000 (bps),mp3,Not specified,,391012.0,https://www.xeno-canto.org/391012,France,Jack Berteau,Anas platyrhynchos_Mallard,0.8185,Not specified,17:00,Jack Berteau,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,591.0,1229.0
Canard colvert,Anas platyrhynchos,Anatidae,hivernant,,4.5,no,mallar3,2 (stereo),2017-10-28,level,26.0,XC391162.mp3,level,Mallard,1-3,XC391162 Mallard (Anas platyrhynchos),['Erithacus rubecula_European Robin'],yes,Anas platyrhynchos," Iseo (near  Clusane), Provincia di Brescia, Lombardia",45.6646,44100 (Hz),"call, female",190 m,,128000 (bps),mp3,level,European Robin (Erithacus rubecula),391162.0,https://www.xeno-canto.org/391162,Italy,Francesco Sottile,Anas platyrhynchos_Mallard,10.003,0-3(s),16:25,Francesco Sottile,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,591.0,1229.0
Canard colvert,Anas platyrhynchos,Anatidae,hivernant,,5.0,no,mallar3,2 (stereo),2017-10-08,Not specified,60.0,XC392206.mp3,Not specified,Mallard,Not specified,XC392206 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos," Niederbipp, Wangen, Bern",47.251,44100 (Hz),"call, female",500 m,,120279 (bps),mp3,Not specified,,392206.0,https://www.xeno-canto.org/392206,Switzerland,Thomas Lüthi,Anas platyrhynchos_Mallard,7.7051,Not specified,13:25,Thomas Lüthi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,591.0,1229.0
Canard colvert,Anas platyrhynchos,Anatidae,hivernant,,5.0,no,mallar3,2 (stereo),2018-03-11,level,96.0,XC405594.mp3,level,Mallard,1-3,XC405594 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos," Karlsruhe (near  Stutensee), Karlsruhe, Baden-Württemberg",49.0671,44100 (Hz),"call, female",110 m,"Rufe der Weibchen, eine Gruppe von Stockenten auf dem Wasser.",320000 (bps),mp3,level,,405594.0,https://www.xeno-canto.org/405594,Germany,brickegickel,Anas platyrhynchos_Mallard,8.4324,0-3(s),09:30,brickegickel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,591.0,1229.0
Canard colvert,Anas platyrhynchos,Anatidae,hivernant,,5.0,no,mallar3,1 (mono),2018-05-08,Not specified,25.0,XC414631.mp3,Not specified,Mallard,Not specified,XC414631 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos," parque del alamillo, sevilla, andalucía",37.4176,44100 (Hz),"call, feeding call",10 m,,320000 (bps),mp3,Not specified,,414631.0,https://www.xeno-canto.org/414631,Spain,Stanislas Wroza,Anas platyrhynchos_Mallard,-5.9972,Not specified,10:00,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,591.0,1229.0
Canard colvert,Anas platyrhynchos,Anatidae,hivernant,,4.5,no,mallar3,2 (stereo),2018-06-23,Not specified,22.0,XC422654.mp3,Not specified,Mallard,Not specified,XC422654 Mallard (Anas platyrhynchos),"['Erithacus rubecula_European Robin', 'Certhia brachydactyla_Short-toed Treecreeper', 'Troglodytes troglodytes_Eurasian Wren']",yes,Anas platyrhynchos," Margem do Rio Minho, Vila Nova de Cerveira, Viana do Castelo",41.957,44100 (Hz),call,0 m,,128000 (bps),mp3,Not specified,European Robin (Erithacus rubecula); Short-toed Treecreeper (Certhia brachydactyla); Eurasian Wren (Troglodytes troglodytes),422654.0,https://www.xeno-canto.org/422654,Portugal,Jorge Leitão,Anas platyrhynchos_Mallard,-8.7464,Not specified,06:32,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,591.0,1229.0
Canard colvert,Anas platyrhynchos,Anatidae,hivernant,,4.5,no,mallar3,2 (stereo),2012-03-11,Not specified,50.0,XC431624.mp3,Not specified,Mallard,Not specified,XC431624 Mallard (Anas platyrhynchos),['Fringilla coelebs_Common Chaffinch'],yes,Anas platyrhynchos," Egelsee, near Hofstetten, Landsberg am Lech, Oberbayern, Bayern",47.9968,44100 (Hz),"female, flight call, male",650 m,"a pair of Mallards fly around the pond, calling together (duet).  Same pair as in XC431626. For CD3-2",320000 (bps),mp3,Not specified,Common Chaffinch (Fringilla coelebs),431624.0,https://www.xeno-canto.org/431624,Germany,Beatrix Saadi-Varchmin,Anas platyrhynchos_Mallard,10.9636,Not specified,08:24,Beatrix Saadi-Varchmin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,591.0,1229.0
Canard colvert,Anas platyrhynchos,Anatidae,hivernant,,4.5,no,mallar3,2 (stereo),2012-03-11,Not specified,58.0,XC431626.mp3,Not specified,Mallard,Not specified,XC431626 Mallard (Anas platyrhynchos),"['Fringilla coelebs_Common Chaffinch', 'Corvus corone_Carrion Crow']",yes,Anas platyrhynchos," Egelsee, near Hofstetten, Landsberg am Lech, Oberbayern, Bayern",47.9968,44100 (Hz),"call, female, male",650 m,"a pair of Mallards at noon (same as in XC431624), peaceful duet. For CD3-2",320000 (bps),mp3,Not specified,Common Chaffinch (Fringilla coelebs); Carrion Crow (Corvus corone),431626.0,https://www.xeno-canto.org/431626,Germany,Beatrix Saadi-Varchmin,Anas platyrhynchos_Mallard,10.9636,Not specified,12:00,Beatrix Saadi-Varchmin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,591.0,1229.0
Canard colvert,Anas platyrhynchos,Anatidae,hivernant,,5.0,no,mallar3,2 (stereo),2018-07-31,Not specified,23.0,XC433108.mp3,level,Mallard,Not specified,XC433108 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos," Nordfriesland (near  Friedrichstadt), Schleswig-Holstein",54.3796,44100 (Hz),"Calling for her friends, call",0 m,"Recorded with my ZOOM H5 Handy recorder Audacity High Pass Filter applied

I follow this Mallard from River Treene in to the canal. Seems like she was calling for her friends. She met one friend when she came in to the canal and when they reached the bottom of the canal they met the rest of their friends.

Around 10 mallards sleeping on the water

[Picture 1](http://www.aladdin.st/bird-watching/germany/40.jpg)

[VIDEO](http://www.aladdin.st/bird-watching/maps/mallard.mp4)",187522 (bps),mp3,level,,433108.0,https://www.xeno-canto.org/433108,Germany,Aladdin,Anas platyrhynchos_Mallard,9.0868,0-3(s),07:00,Aladdin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,591.0,1229.0
Canard colvert,Anas platyrhynchos,Anatidae,hivernant,,5.0,no,mallar3,2 (stereo),2018-09-09,Not specified,67.0,XC434854.mp3,Not specified,Mallard,Not specified,XC434854 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos," Le Montellier, Ain, Auvergne-Rhône-Alpes",45.9518,44100 (Hz),call,280 m,,128000 (bps),mp3,Not specified,,434854.0,https://www.xeno-canto.org/434854,France,Vincent Pourchaire,Anas platyrhynchos_Mallard,5.0706,Not specified,10:00,Vincent Pourchaire,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,591.0,1229.0
Canard colvert,Anas platyrhynchos,Anatidae,hivernant,,4.5,no,mallar3,2 (stereo),2018-09-14,Not specified,7.0,XC435568.mp3,Not specified,Mallard,Not specified,XC435568 Mallard (Anas platyrhynchos),"['Garrulus glandarius_Eurasian Jay', 'Phylloscopus collybita_Common Chiffchaff']",yes,Anas platyrhynchos," Genneper Parken, Eindhoven, Noord-Brabant",51.4213,44100 (Hz),"call, male",20 m,,128000 (bps),mp3,Not specified,Eurasian Jay (Garrulus glandarius); Common Chiffchaff (Phylloscopus collybita),435568.0,https://www.xeno-canto.org/435568,Netherlands,Jorge Leitão,Anas platyrhynchos_Mallard,5.4732,Not specified,09:42,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,591.0,1229.0
Canard colvert,Anas platyrhynchos,Anatidae,hivernant,,4.5,no,mallar3,2 (stereo),2018-09-15,Not specified,14.0,XC436407.mp3,Not specified,Mallard,Not specified,XC436407 Mallard (Anas platyrhynchos),"['Erithacus rubecula_European Robin', 'Fulica atra_Eurasian Coot']",yes,Anas platyrhynchos," Genneper Parken, Eindhoven, Noord-Brabant",51.4213,44100 (Hz),"call, female, male",20 m,,128000 (bps),mp3,Not specified,European Robin (Erithacus rubecula); Eurasian Coot (Fulica atra),436407.0,https://www.xeno-canto.org/436407,Netherlands,Jorge Leitão,Anas platyrhynchos_Mallard,5.4732,Not specified,11:12,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,591.0,1229.0
Canard colvert,Anas platyrhynchos,Anatidae,hivernant,,5.0,no,mallar3,1 (mono),2018-10-01,increasing,36.0,XC436930.mp3,accelerating,Mallard,1-3,XC436930 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos," High Park, Toronto, Toronto Division, Ontario",43.6465,44100 (Hz),"Agitated behaviour, begging call, call, male",110 m,,160000 (bps),mp3,increasing,,436930.0,https://www.xeno-canto.org/436930,Canada,Wesley Rajaleelan,Anas platyrhynchos_Mallard,-79.4637,6-10(s),10:30,Wesley Rajaleelan,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,591.0,1229.0
Canard colvert,Anas platyrhynchos,Anatidae,hivernant,,5.0,no,mallar3,2 (stereo),2018-09-18,Not specified,22.0,XC437498.mp3,Not specified,Mallard,Not specified,XC437498 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos," Gloyd Seeps, Grant County, Washington",47.3127,48000 (Hz),"Wing Noise, alarm call",360 m,Bird flew from the reeds in a small pond/wetlands,101461 (bps),mp3,Not specified,,437498.0,https://www.xeno-canto.org/437498,United States,Bruce Lagerquist,Anas platyrhynchos_Mallard,-119.3347,Not specified,07:00,Bruce Lagerquist,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,591.0,1229.0
Canard colvert,Anas platyrhynchos,Anatidae,hivernant,,4.5,no,mallar3,2 (stereo),2018-10-13,Not specified,77.0,XC438369.mp3,Not specified,Mallard,Not specified,XC438369 Mallard (Anas platyrhynchos),['Strix aluco_Tawny Owl'],yes,Anas platyrhynchos," Brénod, Ain, Auvergne-Rhône-Alpes",46.0879,44100 (Hz),"call, female",900 m,,128000 (bps),mp3,Not specified,Tawny Owl (Strix aluco),438369.0,https://www.xeno-canto.org/438369,France,Vincent Pourchaire,Anas platyrhynchos_Mallard,5.6087,Not specified,07:00,Vincent Pourchaire,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,,591.0,1229.0
